title,token_count,arxiv_id,category,categories,query_field,published_date,collection_timestamp
Underwater Image Restoration via Polymorphic Large Kernel CNNs,351,2412.18459v1,cs.CV,"cs.CV,eess.IV",machine learning,2024-12-24,2024-12-26T11:24:08.654034
Multi-Agent Norm Perception and Induction in Distributed Healthcare,149,2412.18454v1,cs.AI,"cs.AI,cs.MA,I.2.11; J.3",machine learning,2024-12-24,2024-12-26T11:24:08.655031
Clutter Resilient Occlusion Avoidance for Tightly-Coupled Motion-Assisted Detection,201,2412.18453v1,cs.RO,"cs.RO,eess.SP",machine learning,2024-12-24,2024-12-26T11:24:08.655031
SoK: On the Offensive Potential of AI,290,2412.18442v1,cs.CR,"cs.CR,cs.AI,cs.CY,cs.LG",machine learning,2024-12-24,2024-12-26T11:24:08.656028
Unlocking the Potential of Multiple BERT Models for Bangla Question Answering in NCTB Textbooks,312,2412.18440v1,cs.CL,cs.CL,machine learning,2024-12-24,2024-12-26T11:24:08.657026
MixMAS: A Framework for Sampling-Based Mixer Architecture Search for Multimodal Fusion and Learning,140,2412.18437v1,cs.LG,cs.LG,machine learning,2024-12-24,2024-12-26T11:24:08.657026
Gaussian entropic optimal transport: Schrödinger bridges and the Sinkhorn algorithm,202,2412.18432v1,stat.ML,"stat.ML,cs.LG,math.PR,stat.CO",machine learning,2024-12-24,2024-12-26T11:24:08.658023
Multilingual Mathematical Reasoning: Advancing Open-Source LLMs in Hindi and English,244,2412.18415v1,cs.CL,"cs.CL,cs.AI",machine learning,2024-12-24,2024-12-26T11:24:08.659021
Discovery of 2D Materials via Symmetry-Constrained Diffusion Model,250,2412.18414v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,cs.LG,physics.chem-ph",machine learning,2024-12-24,2024-12-26T11:24:08.659021
Re-assessing ImageNet: How aligned is its single-label assumption with its multi-label nature?,352,2412.18409v1,cs.CV,cs.CV,machine learning,2024-12-24,2024-12-26T11:24:08.660018
A Statistical Framework for Ranking LLM-Based Chatbots,240,2412.18407v1,stat.ML,"stat.ML,cs.AI,cs.LG",machine learning,2024-12-24,2024-12-26T11:24:08.661015
Generalized Mean Absolute Directional Loss as a Solution to Overfitting and High Transaction Costs in Machine Learning Models Used in High-Frequency Algorithmic Investment Strategies,241,2412.18405v1,q-fin.CP,"q-fin.CP,q-fin.TR",machine learning,2024-12-24,2024-12-26T11:24:08.662012
Extract Free Dense Misalignment from CLIP,337,2412.18404v1,cs.CV,"cs.CV,cs.LG",machine learning,2024-12-24,2024-12-26T11:24:08.663010
Contrastive Representation for Interactive Recommendation,278,2412.18396v1,cs.IR,cs.IR,machine learning,2024-12-24,2024-12-26T11:24:08.663010
RDPM: Solve Diffusion Probabilistic Models via Recurrent Token Prediction,312,2412.18390v1,cs.CV,"cs.CV,cs.AI,cs.LG,cs.MM",machine learning,2024-12-24,2024-12-26T11:24:08.664007
Agreement of Image Quality Metrics with Radiological Evaluation in the Presence of Motion Artifacts,336,2412.18389v1,physics.med-ph,physics.med-ph,machine learning,2024-12-24,2024-12-26T11:24:08.665004
Weak Scaling Capability in Token Space: An Observation from Large Vision Language Model,250,2412.18387v1,cs.AI,"cs.AI,cs.LG",machine learning,2024-12-24,2024-12-26T11:24:08.666002
Switch-a-View: Few-Shot View Selection Learned from Edited Videos,203,2412.18386v1,cs.CV,cs.CV,machine learning,2024-12-24,2024-12-26T11:24:08.666002
RaSeRec: Retrieval-Augmented Sequential Recommendation,210,2412.18378v1,cs.IR,cs.IR,machine learning,2024-12-24,2024-12-26T11:24:08.666999
ChaI-TeA: A Benchmark for Evaluating Autocompletion of Interactions with LLM-based Chatbots,235,2412.18377v1,cs.CL,"cs.CL,cs.AI,cs.LG",machine learning,2024-12-24,2024-12-26T11:24:08.667996
Unveiling the Threat of Fraud Gangs to Graph Neural Networks: Multi-Target Graph Injection Attacks against GNN-Based Fraud Detectors,298,2412.18370v1,cs.LG,"cs.LG,cs.AI,cs.CR",machine learning,2024-12-24,2024-12-26T11:24:08.668994
Towards Global AI Inclusivity: A Large-Scale Multilingual Terminology Dataset,198,2412.18367v1,cs.CL,cs.CL,machine learning,2024-12-24,2024-12-26T11:24:08.668994
Hypergraph Attacks via Injecting Homogeneous Nodes into Elite Hyperedges,230,2412.18365v1,cs.LG,"cs.LG,cs.AI",machine learning,2024-12-24,2024-12-26T11:24:08.669991
Point-DeepONet: A Deep Operator Network Integrating PointNet for Nonlinear Analysis of Non-Parametric 3D Geometries and Load Conditions,338,2412.18362v1,cs.LG,"cs.LG,cs.AI",machine learning,2024-12-24,2024-12-26T11:24:08.670988
A universal reproducing kernel Hilbert space for learning nonlinear systems operators,158,2412.18360v1,math.OC,"math.OC,cs.SY,eess.SY,math.DS",machine learning,2024-12-24,2024-12-26T11:24:08.670988
Addressing Spatial-Temporal Data Heterogeneity in Federated Continual Learning via Tail Anchor,250,2412.18355v1,cs.CV,"cs.CV,cs.AI,cs.LG",machine learning,2024-12-24,2024-12-26T11:24:08.671986
The Thousand Brains Project: A New Paradigm for Sensorimotor Intelligence,362,2412.18354v1,cs.AI,"cs.AI,q-bio.NC",machine learning,2024-12-24,2024-12-26T11:24:08.672983
Learning Generalized Residual Exchange-Correlation-Uncertain Functional for Density Functional Theory,366,2412.18350v1,cs.CE,cs.CE,machine learning,2024-12-24,2024-12-26T11:24:08.673980
Neural auto-association with optimal Bayesian learning,256,2412.18349v1,cs.NE,cs.NE,machine learning,2024-12-24,2024-12-26T11:24:08.674978
A Zero-Shot Physics-Informed Dictionary Learning Approach for Sound Field Reconstruction,169,2412.18348v1,eess.AS,"eess.AS,eess.SP",machine learning,2024-12-24,2024-12-26T11:24:08.674978
The Constitutional Filter,238,2412.18347v1,cs.RO,cs.RO,machine learning,2024-12-24,2024-12-26T11:24:08.675975
Predator Prey Scavenger Model using Holling's Functional Response of Type III and Physics-Informed Deep Neural Networks,299,2412.18344v1,math.DS,"math.DS,cs.LG",machine learning,2024-12-24,2024-12-26T11:24:08.676972
Mitigating Label Noise using Prompt-Based Hyperbolic Meta-Learning in Open-Set Domain Generalization,293,2412.18342v1,cs.CV,"cs.CV,cs.LG,eess.IV",machine learning,2024-12-24,2024-12-26T11:24:08.676972
Exploring Graph Mamba: A Comprehensive Survey on State-Space Models for Graph Learning,240,2412.18322v1,cs.LG,"cs.LG,cs.AI",machine learning,2024-12-24,2024-12-26T11:24:08.677970
Computer Vision-Driven Gesture Recognition: Toward Natural and Intuitive Human-Computer,266,2412.18321v1,cs.CV,cs.CV,machine learning,2024-12-24,2024-12-26T11:24:08.678967
Mulberry: Empowering MLLM with o1-like Reasoning and Reflection via Collective Monte Carlo Tree Search,255,2412.18319v1,cs.CV,"cs.CV,cs.AI",machine learning,2024-12-24,2024-12-26T11:24:08.679964
Data-Driven Self-Supervised Graph Representation Learning,330,2412.18316v1,cs.LG,"cs.LG,cs.AI",machine learning,2024-12-24,2024-12-26T11:24:08.679964
Modern Approach to 2D Conformal Field Theory,400,2412.18307v1,hep-th,"hep-th,cond-mat.stat-mech",machine learning,2024-12-24,2024-12-26T11:24:08.681959
Efficient and Context-Aware Label Propagation for Zero-/Few-Shot Training-Free Adaptation of Vision-Language Model,224,2412.18303v1,cs.CV,cs.CV,machine learning,2024-12-24,2024-12-26T11:24:08.681959
FameBias: Embedding Manipulation Bias Attack in Text-to-Image Models,238,2412.18302v1,cs.CV,"cs.CV,cs.CR,cs.LG",machine learning,2024-12-24,2024-12-26T11:24:08.682956
Position reconstruction using deep learning for the HERD PSD beam test,238,2412.18301v1,astro-ph.IM,astro-ph.IM,machine learning,2024-12-24,2024-12-26T11:24:08.682956
M-Ped: Multi-Prompt Ensemble Decoding for Large Language Models,233,2412.18299v1,cs.CL,"cs.CL,cs.AI",machine learning,2024-12-24,2024-12-26T11:24:08.683954
"Quo Vadis, Anomaly Detection? LLMs and VLMs in the Spotlight",245,2412.18298v1,cs.CV,"cs.CV,cs.AI,cs.LG",machine learning,2024-12-24,2024-12-26T11:24:08.684951
Learning to Play Against Unknown Opponents,253,2412.18297v1,cs.GT,"cs.GT,cs.LG",machine learning,2024-12-24,2024-12-26T11:24:08.684951
"Navigating Data Corruption in Machine Learning: Balancing Quality, Quantity, and Imputation Strategies",347,2412.18296v1,cs.LG,"cs.LG,cs.AI",machine learning,2024-12-24,2024-12-26T11:24:08.685948
DeepCRCEval: Revisiting the Evaluation of Code Review Comment Generation,284,2412.18291v1,cs.SE,"cs.SE,cs.AI,cs.CL,cs.LG",machine learning,2024-12-24,2024-12-26T11:24:08.686946
Dissipation alters modes of information encoding in small quantum reservoirs near criticality,284,2412.18290v1,quant-ph,"quant-ph,cond-mat.dis-nn,cond-mat.stat-mech,cs.LG",machine learning,2024-12-24,2024-12-26T11:24:08.687943
Towards understanding how attention mechanism works in deep learning,287,2412.18288v1,cs.LG,"cs.LG,cs.AI,cs.CV,stat.ML,68T07,I.2.6; I.5.1",machine learning,2024-12-24,2024-12-26T11:24:08.688940
Semi-supervised Credit Card Fraud Detection via Attribute-Driven Graph Representation,232,2412.18287v1,cs.LG,"cs.LG,cs.AI,cs.SI",machine learning,2024-12-24,2024-12-26T11:24:08.688940
On the Local Complexity of Linear Regions in Deep ReLU Networks,167,2412.18283v1,cs.LG,cs.LG,machine learning,2024-12-24,2024-12-26T11:24:08.689938
Improved Feature Generating Framework for Transductive Zero-shot Learning,282,2412.18282v1,cs.CV,cs.CV,machine learning,2024-12-24,2024-12-26T11:24:08.690935
GDM4MMIMO: Generative Diffusion Models for Massive MIMO Communications,323,2412.18281v1,cs.IT,"cs.IT,cs.LG,eess.SP,math.IT",machine learning,2024-12-24,2024-12-26T11:24:08.690935
Improving Multi-Step Reasoning Abilities of Large Language Models with Direct Advantage Policy Optimization,266,2412.18279v1,cs.AI,cs.AI,machine learning,2024-12-24,2024-12-26T11:24:08.691932
Towards Modality Generalization: A Benchmark and Prospective Analysis,216,2412.18277v1,cs.CV,"cs.CV,cs.LG",machine learning,2024-12-24,2024-12-26T11:24:08.692930
Learning to engineer protein flexibility,228,2412.18275v1,q-bio.BM,q-bio.BM,machine learning,2024-12-24,2024-12-26T11:24:08.692930
GenAI Content Detection Task 2: AI vs. Human -- Academic Essay Authenticity Challenge,241,2412.18274v1,cs.CL,"cs.CL,cs.AI,68T50,F.2.2; I.2.7",machine learning,2024-12-24,2024-12-26T11:24:08.693927
Video-Panda: Parameter-efficient Alignment for Encoder-free Video-Language Models,310,2412.18609v1,cs.CV,cs.CV,computer vision,2024-12-24,2024-12-26T11:24:09.421980
PartGen: Part-level 3D Generation and Reconstruction with Multi-View Diffusion Models,297,2412.18608v1,cs.CV,cs.CV,computer vision,2024-12-24,2024-12-26T11:24:09.422977
DrivingGPT: Unifying Driving World Modeling and Planning with Multi-modal Autoregressive Transformers,176,2412.18607v1,cs.CV,cs.CV,computer vision,2024-12-24,2024-12-26T11:24:09.423974
Orient Anything: Learning Robust Object Orientation Estimation from Rendering 3D Models,228,2412.18605v1,cs.CV,cs.CV,computer vision,2024-12-24,2024-12-26T11:24:09.423974
Explaining in Diffusion: Explaining a Classifier Through Hierarchical Semantics with Text-to-Image Diffusion Models,246,2412.18604v1,cs.CV,cs.CV,computer vision,2024-12-24,2024-12-26T11:24:09.424972
Long-Form Speech Generation with Spoken Language Models,240,2412.18603v1,cs.CL,"cs.CL,cs.SD,eess.AS",computer vision,2024-12-24,2024-12-26T11:24:09.425969
Probing Entanglement Scaling Across a Quantum Phase Transition on a Quantum Computer,271,2412.18602v1,quant-ph,quant-ph,computer vision,2024-12-24,2024-12-26T11:24:09.425969
Decentralized Intelligence in GameFi: Embodied AI Agents and the Convergence of DeFi and Virtual Ecosystems,331,2412.18601v1,cs.CR,"cs.CR,cs.AI,cs.GT,cs.LG,cs.MA",computer vision,2024-12-24,2024-12-26T11:24:09.426966
ZeroHSI: Zero-Shot 4D Human-Scene Interaction by Video Generation,228,2412.18600v1,cs.CV,"cs.CV,cs.GR",computer vision,2024-12-24,2024-12-26T11:24:09.427964
Double Spending Analysis of Nakamoto Consensus for Time-Varying Mining Rates with Ruin Theory,180,2412.18599v1,cs.CR,"cs.CR,cs.DC,cs.DM,cs.IT,math.IT,math.PR",computer vision,2024-12-24,2024-12-26T11:24:09.428961
DiTCtrl: Exploring Attention Control in Multi-Modal Diffusion Transformer for Tuning-Free Multi-Prompt Longer Video Generation,295,2412.18597v1,cs.CV,"cs.CV,cs.AI,cs.MM",computer vision,2024-12-24,2024-12-26T11:24:09.428961
LatentCRF: Continuous CRF for Efficient Latent Diffusion,157,2412.18596v1,cs.CV,cs.CV,computer vision,2024-12-24,2024-12-26T11:24:09.429958
Structure Learning in Gaussian Graphical Models from Glauber Dynamics,255,2412.18594v1,cs.LG,"cs.LG,stat.ML",computer vision,2024-12-24,2024-12-26T11:24:09.430956
ClassifyViStA:WCE Classification with Visual understanding through Segmentation and Attention,327,2412.18591v1,cs.CV,cs.CV,computer vision,2024-12-24,2024-12-26T11:24:09.430956
Text-Driven Tumor Synthesis,332,2412.18589v1,eess.IV,"eess.IV,cs.CV",computer vision,2024-12-24,2024-12-26T11:24:09.431953
"A Paragraph is All It Takes: Rich Robot Behaviors from Interacting, Trusted LLMs",307,2412.18588v1,cs.RO,"cs.RO,cs.AI,cs.SY,eess.SY",computer vision,2024-12-24,2024-12-26T11:24:09.432950
Uniform Additivity of Tripartite Optimized Correlation Measures,213,2412.18586v1,quant-ph,quant-ph,computer vision,2024-12-24,2024-12-26T11:24:09.433948
The Neveu-Schwarz group and Schwarz's extended super Mumford form,144,2412.18585v1,math.AG,"math.AG,hep-th,81T30 (Primary), 81R10, 81R12 (Secondary)",computer vision,2024-12-24,2024-12-26T11:24:09.433948
Resolution-Robust 3D MRI Reconstruction with 2D Diffusion Priors: Diverse-Resolution Training Outperforms Interpolation,267,2412.18584v1,cs.CV,"cs.CV,cs.LG,eess.IV",computer vision,2024-12-24,2024-12-26T11:24:09.434945
Exploring Embedding Priors in Prompt-Tuning for Improved Interpretability and Control,274,2412.18582v1,cs.CL,"cs.CL,cs.LG",computer vision,2024-12-24,2024-12-26T11:24:09.435943
"ReducedLUT: Table Decomposition with ""Don't Care"" Conditions",246,2412.18579v1,cs.AR,"cs.AR,cs.LG",computer vision,2024-12-24,2024-12-26T11:24:09.435943
How Well Do LLMs Generate Code for Different Application Domains? Benchmark and Evaluation,326,2412.18573v1,cs.SE,"cs.SE,cs.AI,cs.CL",computer vision,2024-12-24,2024-12-26T11:24:09.436940
Scalable Quantum-Inspired Optimization through Dynamic Qubit Compression,203,2412.18571v1,quant-ph,"quant-ph,cs.DM,cs.LG",computer vision,2024-12-24,2024-12-26T11:24:09.437938
Production of $η_b$ in ultra-peripheral $Pb Pb$ collisions,137,2412.18567v1,hep-ph,hep-ph,computer vision,2024-12-24,2024-12-26T11:24:09.438934
Zero-resource Speech Translation and Recognition with LLMs,219,2412.18566v1,cs.CL,"cs.CL,eess.AS",computer vision,2024-12-24,2024-12-26T11:24:09.439932
3DEnhancer: Consistent Multi-View Diffusion for 3D Enhancement,209,2412.18565v1,cs.CV,cs.CV,computer vision,2024-12-24,2024-12-26T11:24:09.440929
Efficient Aircraft Design Optimization Using Multi-Fidelity Models and Multi-fidelity Physics Informed Neural Networks,194,2412.18564v1,cs.LG,"cs.LG,cs.CE",computer vision,2024-12-24,2024-12-26T11:24:09.440929
A new way to prove configuration reducibility using gauge theory,176,2412.18558v1,math.CO,"math.CO,math.GT,05C10, 05C15, 05C31, 05C70, 57R56, 57M15, 57K16",computer vision,2024-12-24,2024-12-26T11:24:09.441926
Extendible quantum measurements and limitations on classical communication,272,2412.18556v1,quant-ph,"quant-ph,cs.IT,math.IT",computer vision,2024-12-24,2024-12-26T11:24:09.441926
Advancing Surface Chemistry with Large-Scale Ab-Initio Quantum Many-Body Simulations,323,2412.18553v1,cond-mat.mtrl-sci,"cond-mat.mtrl-sci,physics.chem-ph",computer vision,2024-12-24,2024-12-26T11:24:09.442924
Distilling Fine-grained Sentiment Understanding from Large Language Models,294,2412.18552v1,cs.CL,cs.CL,computer vision,2024-12-24,2024-12-26T11:24:09.443922
Libra-Leaderboard: Towards Responsible AI through a Balanced Leaderboard of Safety and Capability,152,2412.18551v1,cs.CL,cs.CL,computer vision,2024-12-24,2024-12-26T11:24:09.443922
Token-Budget-Aware LLM Reasoning,200,2412.18547v1,cs.CL,"cs.CL,cs.AI,cs.LG",computer vision,2024-12-24,2024-12-26T11:24:09.444918
Advancing Deformable Medical Image Registration with Multi-axis Cross-covariance Attention,368,2412.18545v1,eess.IV,"eess.IV,cs.AI,cs.CV",computer vision,2024-12-24,2024-12-26T11:24:09.445916
Consistency Checks for Language Model Forecasters,267,2412.18544v1,cs.LG,"cs.LG,cs.AI,cs.CL,stat.ML",computer vision,2024-12-24,2024-12-26T11:24:09.446913
Harnessing Large Language Models for Knowledge Graph Question Answering via Adaptive Multi-Aspect Retrieval-Augmentation,331,2412.18537v1,cs.CL,cs.CL,computer vision,2024-12-24,2024-12-26T11:24:09.447910
GCN-ABFT: Low-Cost Online Error Checking for Graph Convolutional Networks,259,2412.18534v1,cs.AR,"cs.AR,cs.LG",computer vision,2024-12-24,2024-12-26T11:24:09.447910
A Time Optimization Framework for the Implementation of Robust and Low-latency Quantum Circuits,266,2412.18533v1,quant-ph,"quant-ph,cs.SY,eess.SY,93-05,D.4.m; F.1.1",computer vision,2024-12-24,2024-12-26T11:24:09.448908
Characterizations of Language Generation With Breadth,402,2412.18530v1,cs.LG,"cs.LG,cs.AI,cs.CL,cs.DS,stat.ML",computer vision,2024-12-24,2024-12-26T11:24:09.449905
The Key of Understanding Vision Tasks: Explanatory Instructions,297,2412.18525v1,cs.CV,cs.CV,computer vision,2024-12-24,2024-12-26T11:24:09.450903
HTR-JAND: Handwritten Text Recognition with Joint Attention Network and Knowledge Distillation,371,2412.18524v1,cs.CV,cs.CV,computer vision,2024-12-24,2024-12-26T11:24:09.451900
SHARQ: Explainability Framework for Association Rules on Relational Data,245,2412.18522v1,cs.DB,cs.DB,computer vision,2024-12-24,2024-12-26T11:24:09.451900
"Pilot-Quantum: A Quantum-HPC Middleware for Resource, Workload and Task Management",360,2412.18519v1,quant-ph,"quant-ph,cs.DC,cs.ET",computer vision,2024-12-24,2024-12-26T11:24:09.452897
"Subsampling, aligning, and averaging to find circular coordinates in recurrent time series",248,2412.18515v1,stat.ML,"stat.ML,cs.CG,cs.LG,math.AT",computer vision,2024-12-24,2024-12-26T11:24:09.454892
Elevating Information System Performance: A Deep Dive into Quality Metrics,264,2412.18512v1,cs.CY,"cs.CY,cs.HC",computer vision,2024-12-24,2024-12-26T11:24:09.455889
Large Language Model guided Deep Reinforcement Learning for Decision Making in Autonomous Driving,287,2412.18511v1,cs.RO,cs.RO,computer vision,2024-12-24,2024-12-26T11:24:09.456886
On the cohomology of varieties of chord diagrams,112,2412.18508v1,math.AT,"math.AT,55R80",computer vision,2024-12-24,2024-12-26T11:24:09.456886
