title,token_count,arxiv_id,category,categories,query_field,published_date,collection_timestamp
Phase structure of quark matter and in-medium properties of mesons from Callan-Symanzik flows,258,2412.16059v1,hep-ph,"hep-ph,nucl-th",computer vision,2024-12-20,2024-12-23T21:06:24.859857
SAT Solving for Variants of First-Order Subsumption,331,2412.16058v1,cs.LO,cs.LO,computer vision,2024-12-20,2024-12-23T21:06:24.860854
Functional Renormalization Group meets Computational Fluid Dynamics: RG flows in a multi-dimensional field space,180,2412.16053v1,cond-mat.stat-mech,"cond-mat.stat-mech,hep-ph",computer vision,2024-12-20,2024-12-23T21:06:24.860854
Label-Efficient Data Augmentation with Video Diffusion Models for Guidewire Segmentation in Cardiac Fluoroscopy,247,2412.16050v1,cs.CV,"cs.CV,cs.AI",computer vision,2024-12-20,2024-12-23T21:06:24.861851
HoVLE: Unleashing the Power of Monolithic Vision-Language Models with Holistic Vision-Language Embedding,362,2412.16158v1,cs.CV,cs.CV,natural language processing,2024-12-20,2024-12-23T21:06:25.285789
Stochastic Analysis of Entanglement-assisted Quantum Communication Channels,172,2412.16157v1,math.PR,"math.PR,cs.NI,quant-ph,60K25, 68M20, 60F17, 60F05",natural language processing,2024-12-20,2024-12-23T21:06:28.630383
A vector logic for extensional formal semantics,174,2412.16152v1,math.LO,"math.LO,03C55, 03B38, 91F20, 68T50, 03B65,F.3.2; F.4.1",natural language processing,2024-12-20,2024-12-23T21:06:28.630383
Frequency Is What You Need: Word-frequency Masking Benefits Vision-Language Model Pre-training,183,2412.16148v1,cs.CV,cs.CV,natural language processing,2024-12-20,2024-12-23T21:06:28.631381
SeagrassFinder: Deep Learning for Eelgrass Detection and Coverage Estimation in the Wild,309,2412.16147v1,cs.CV,cs.CV,natural language processing,2024-12-20,2024-12-23T21:06:28.632378
Mamba2D: A Natively Multi-Dimensional State-Space Model for Vision Tasks,207,2412.16146v1,cs.CV,cs.CV,natural language processing,2024-12-20,2024-12-23T21:06:28.632378
Offline Reinforcement Learning for LLM Multi-Step Reasoning,288,2412.16145v1,cs.LG,"cs.LG,cs.AI,cs.CL",natural language processing,2024-12-20,2024-12-23T21:06:32.107566
FedGAT: A Privacy-Preserving Federated Approximation Algorithm for Graph Attention Networks,308,2412.16144v1,cs.LG,"cs.LG,cs.DC",natural language processing,2024-12-20,2024-12-23T21:06:32.109561
The Classical Super-Rotation Infrared Triangle,253,2412.16142v1,hep-th,"hep-th,gr-qc",natural language processing,2024-12-20,2024-12-23T21:06:32.109561
Cross-sectional Topology Optimization of Slender Soft Pneumatic Actuators using Genetic Algorithms and Geometrically Exact Beam Models,330,2412.16138v1,cs.RO,"cs.RO,physics.comp-ph",natural language processing,2024-12-20,2024-12-23T21:06:32.110558
Camera-Based Localization and Enhanced Normalized Mutual Information,259,2412.16137v1,cs.CV,"cs.CV,eess.SP,stat.AP",natural language processing,2024-12-20,2024-12-23T21:06:39.602253
Can LLMs Obfuscate Code? A Systematic Analysis of Large Language Models into Assembly Code Obfuscation,348,2412.16135v1,cs.CR,"cs.CR,cs.AI,cs.CL",natural language processing,2024-12-20,2024-12-23T21:06:39.603250
Data-Driven Mechanism Design: Jointly Eliciting Preferences and Information,198,2412.16132v1,econ.TH,"econ.TH,cs.GT",natural language processing,2024-12-20,2024-12-23T21:06:39.603250
A Scenario-Based Assessment of the Long-Term Funding Adequacy of the German Nuclear Waste Fund KENFO,254,2412.16126v1,econ.GN,"econ.GN,q-fin.EC",natural language processing,2024-12-20,2024-12-23T21:06:39.604248
Multi-scale reconstruction of large supply networks,333,2412.16122v1,physics.soc-ph,"physics.soc-ph,econ.GN,q-fin.EC",natural language processing,2024-12-20,2024-12-23T21:06:39.605245
Predicting human cooperation: sensitizing drift-diffusion model to interaction and external stimuli,182,2412.16121v1,physics.soc-ph,physics.soc-ph,natural language processing,2024-12-20,2024-12-23T21:06:39.606242
PromptOptMe: Error-Aware Prompt Compression for LLM-based MT Evaluation Metrics,226,2412.16120v1,cs.CL,cs.CL,natural language processing,2024-12-20,2024-12-23T21:06:39.606242
Deciphering the Underserved: Benchmarking LLM OCR for Low-Resource Scripts,164,2412.16119v1,cs.LG,"cs.LG,cs.CV,eess.IV",natural language processing,2024-12-20,2024-12-23T21:06:39.607241
PruneVid: Visual Token Pruning for Efficient Video Large Language Models,204,2412.16117v1,cs.CV,cs.CV,natural language processing,2024-12-20,2024-12-23T21:06:39.607241
Flavor Violations in $B$-Mesons within Non-Minimal SU(5),228,2412.16115v1,hep-ph,"hep-ph,hep-ex",natural language processing,2024-12-20,2024-12-23T21:06:39.608238
The Content Moderator's Dilemma: Removal of Toxic Content and Distortions to Online Discourse,220,2412.16114v1,cs.SI,cs.SI,natural language processing,2024-12-20,2024-12-23T21:06:39.609235
Demystifying the Potential of ChatGPT-4 Vision for Construction Progress Monitoring,209,2412.16108v1,cs.CV,"cs.CV,cs.AI",natural language processing,2024-12-20,2024-12-23T21:06:39.610234
Interleaved Speech-Text Language Models are Simple Streaming Text to Speech Synthesizers,239,2412.16102v1,eess.AS,eess.AS,natural language processing,2024-12-20,2024-12-23T21:06:39.611230
High precision X-ray spectroscopy of kaonic neon,123,2412.16101v1,nucl-ex,"nucl-ex,hep-ex",natural language processing,2024-12-20,2024-12-23T21:06:39.611230
Logical Consistency of Large Language Models in Fact-checking,309,2412.16100v1,cs.CL,cs.CL,natural language processing,2024-12-20,2024-12-23T21:06:39.612227
Explainable AI for Multivariate Time Series Pattern Exploration: Latent Space Visual Analytics with Time Fusion Transformer and Variational Autoencoders in Power Grid Event Diagnosis,349,2412.16098v1,cs.LG,"cs.LG,cs.AI",natural language processing,2024-12-20,2024-12-23T21:06:39.613224
Dual-Polarized Beyond Diagonal RIS,166,2412.16097v1,cs.IT,"cs.IT,eess.SP,math.IT",natural language processing,2024-12-20,2024-12-23T21:06:39.614221
Mixed QCD-EW corrections to the neutral-current Drell-Yan process,127,2412.16095v1,hep-ph,hep-ph,natural language processing,2024-12-20,2024-12-23T21:06:39.614221
Social Group Human-Robot Interaction: A Scoping Review of Computational Challenges,185,2412.16093v1,cs.RO,cs.RO,natural language processing,2024-12-20,2024-12-23T21:06:39.615218
The Evolution of LLM Adoption in Industry Data Curation Practices,328,2412.16089v1,cs.HC,"cs.HC,cs.AI",natural language processing,2024-12-20,2024-12-23T21:06:39.615218
Towards Interpretable Radiology Report Generation via Concept Bottlenecks using a Multi-Agentic RAG,202,2412.16086v1,cs.IR,"cs.IR,cs.AI,cs.CL,cs.CV,eess.IV",natural language processing,2024-12-20,2024-12-23T21:06:39.616216
Efficient MedSAMs: Segment Anything in Medical Images on Laptop,213,2412.16085v1,eess.IV,"eess.IV,cs.CV",natural language processing,2024-12-20,2024-12-23T21:06:39.617213
Error-corrected fermionic quantum processors with neutral atoms,272,2412.16081v1,quant-ph,"quant-ph,cond-mat.quant-gas,physics.atom-ph",natural language processing,2024-12-20,2024-12-23T21:06:39.617213
Electroweak corrections in the SMEFT: four-fermion operators at high energies,327,2412.16076v1,hep-ph,hep-ph,natural language processing,2024-12-20,2024-12-23T21:06:39.618210
Formal Mathematical Reasoning: A New Frontier in AI,249,2412.16075v1,cs.AI,"cs.AI,cs.LG,cs.LO",natural language processing,2024-12-20,2024-12-23T21:06:39.619208
Motif Caller: Sequence Reconstruction for Motif-Based DNA Storage,295,2412.16074v1,cs.OH,"cs.OH,q-bio.GN",natural language processing,2024-12-20,2024-12-23T21:06:39.620205
Fully heavy asymmetric scalar tetraquarks,474,2412.16068v1,hep-ph,"hep-ph,hep-ex,hep-lat",natural language processing,2024-12-20,2024-12-23T21:06:39.620205
On the Impact of 3D Visualization of Repository Metrics in Software Engineering Education,243,2412.16061v1,cs.CY,"cs.CY,cs.SE",natural language processing,2024-12-20,2024-12-23T21:06:39.621202
Self-organized critical characteristics of TeV-photons from GRB 221009A,335,2412.16052v1,astro-ph.HE,astro-ph.HE,natural language processing,2024-12-20,2024-12-23T21:06:39.622200
Label-Efficient Data Augmentation with Video Diffusion Models for Guidewire Segmentation in Cardiac Fluoroscopy,247,2412.16050v1,cs.CV,"cs.CV,cs.AI",natural language processing,2024-12-20,2024-12-23T21:06:39.623198
Discriminating between different modified dispersion relations from gamma-ray observations,388,2412.16048v1,astro-ph.HE,"astro-ph.HE,gr-qc",natural language processing,2024-12-20,2024-12-23T21:06:39.624194
Rare multi-nucleon decays with the full data sets of the Majorana Demonstrator,330,2412.16047v1,nucl-ex,nucl-ex,natural language processing,2024-12-20,2024-12-23T21:06:39.625192
Segmentation of arbitrary features in very high resolution remote sensing imagery,264,2412.16046v1,cs.CV,cs.CV,natural language processing,2024-12-20,2024-12-23T21:06:39.626191
Integrability versus chaos in the steady state of many-body open quantum systems,217,2412.16041v1,cond-mat.stat-mech,"cond-mat.stat-mech,cond-mat.mes-hall,nlin.CD,quant-ph",natural language processing,2024-12-20,2024-12-23T21:06:39.626191
SafeCFG: Redirecting Harmful Classifier-Free Guidance for Safe Generation,275,2412.16039v1,cs.CV,cs.CV,natural language processing,2024-12-20,2024-12-23T21:06:39.627187
Applying Predictive Analytics to Occupational Health and Safety in India,330,2412.16038v1,cs.CY,"cs.CY,cs.AI",natural language processing,2024-12-20,2024-12-23T21:06:39.628184
X-ray polarization of the magnetar 1E 1841-045 in outburst,327,2412.16036v1,astro-ph.HE,astro-ph.HE,natural language processing,2024-12-20,2024-12-23T21:06:39.629181
A moment approach for the convergence of spatial branching processes to the Continuum Random Tree,151,2412.16035v1,math.PR,math.PR,natural language processing,2024-12-20,2024-12-23T21:06:39.630178
Designing Visual Explanations and Learner Controls to Engage Adolescents in AI-Supported Exercise Selection,260,2412.16034v1,cs.HC,cs.HC,natural language processing,2024-12-20,2024-12-23T21:06:39.630178
Cosmological Non-Gaussianity from Neutrino Seesaw,194,2412.16033v1,hep-ph,"hep-ph,astro-ph.CO,hep-th",natural language processing,2024-12-20,2024-12-23T21:06:39.631176
SAT Solving for Variants of First-Order Subsumption,331,2412.16058v1,cs.LO,cs.LO,cybersecurity,2024-12-20,2024-12-23T21:06:40.434158
Autonomous Vehicle Security: A Deep Dive into Threat Modeling,270,2412.15348v1,eess.SY,"eess.SY,cs.SY",cybersecurity,2024-12-19,2024-12-23T21:06:40.435156
Security and Privacy of Digital Twins for Advanced Manufacturing: A Survey,175,2412.13939v1,eess.SY,"eess.SY,cs.SY",cybersecurity,2024-12-18,2024-12-23T21:06:40.435156
A Review of the Duality of Adversarial Learning in Network Intrusion: Attacks and Countermeasures,302,2412.13880v1,cs.CR,"cs.CR,cs.ET",cybersecurity,2024-12-18,2024-12-23T21:06:40.436153
BotSim: LLM-Powered Malicious Social Botnet Simulation,253,2412.13420v1,cs.SI,cs.SI,cybersecurity,2024-12-18,2024-12-23T21:06:40.437150
Quantum community detection via deterministic elimination,222,2412.13160v1,quant-ph,"quant-ph,cond-mat.dis-nn",cybersecurity,2024-12-17,2024-12-23T21:06:40.437150
Automated Penetration Testing: Formalization and Realization,203,2412.12745v1,cs.CR,"cs.CR,cs.SE",cybersecurity,2024-12-17,2024-12-23T21:06:40.438148
"Exploring AI-Enabled Cybersecurity Frameworks: Deep-Learning Techniques, GPU Support, and Future Enhancements",285,2412.12648v1,cs.CR,"cs.CR,cs.AI,cs.DC,cs.LG",cybersecurity,2024-12-17,2024-12-23T21:06:40.439145
"Comprehensive Survey on Adversarial Examples in Cybersecurity: Impacts, Challenges, and Mitigation Strategies",241,2412.12217v1,cs.CR,"cs.CR,cs.LG",cybersecurity,2024-12-16,2024-12-23T21:06:40.440142
"A technical solution for the rule of law, peace, security, and evolvability of global cyberspace -- solve the three genetic defects of IP network",351,2412.10722v1,cs.CR,"cs.CR,cs.NI",cybersecurity,2024-12-14,2024-12-23T21:06:40.441140
algoTRIC: Symmetric and asymmetric encryption algorithms for Cryptography -- A comparative analysis in AI era,263,2412.15237v1,cs.CR,cs.CR,cybersecurity,2024-12-12,2024-12-23T21:06:40.441140
Enhancing Cybersecurity in IoT Networks: A Deep Learning Approach to Anomaly Detection,234,2412.08301v1,cs.CR,"cs.CR,cs.LG",cybersecurity,2024-12-11,2024-12-23T21:06:40.442137
Intelligent Electric Power Steering: Artificial Intelligence Integration Enhances Vehicle Safety and Performance,222,2412.08133v1,cs.RO,"cs.RO,cs.AI,cs.SY,eess.SY",cybersecurity,2024-12-11,2024-12-23T21:06:40.443136
Ontology-Aware RAG for Improved Question-Answering in Cybersecurity Education,256,2412.14191v1,cs.CY,"cs.CY,cs.AI",cybersecurity,2024-12-10,2024-12-23T21:06:40.444132
Digital Transformation in the Water Distribution System based on the Digital Twins Concept,235,2412.06694v1,cs.CY,"cs.CY,cs.AI",cybersecurity,2024-12-09,2024-12-23T21:06:40.444132
The Fusion of Large Language Models and Formal Methods for Trustworthy AI Agents: A Roadmap,342,2412.06512v1,cs.AI,"cs.AI,cs.CL,cs.SE",cybersecurity,2024-12-09,2024-12-23T21:06:40.445129
Towards a Comprehensive Framework for Cyber-Incident Response Decision Support in Smart Grids,138,2412.06254v1,cs.CR,cs.CR,cybersecurity,2024-12-09,2024-12-23T21:06:40.446126
Applications of Positive Unlabeled (PU) and Negative Unlabeled (NU) Learning in Cybersecurity,204,2412.06203v1,cs.CR,"cs.CR,cs.LG",cybersecurity,2024-12-09,2024-12-23T21:06:40.446126
Trust No AI: Prompt Injection Along The CIA Security Triad,149,2412.06090v1,cs.CR,"cs.CR,cs.AI,cs.LG",cybersecurity,2024-12-08,2024-12-23T21:06:40.447124
siForest: Detecting Network Anomalies with Set-Structured Isolation Forest,215,2412.06015v1,cs.LG,"cs.LG,cs.CR",cybersecurity,2024-12-08,2024-12-23T21:06:40.447124
OCEAN: Open-World Contrastive Authorship Identification,271,2412.05049v1,cs.AI,"cs.AI,cs.CR",cybersecurity,2024-12-06,2024-12-23T21:06:40.448121
On Process Awareness in Detecting Multi-stage Cyberattacks in Smart Grids,165,2412.04902v1,cs.CR,cs.CR,cybersecurity,2024-12-06,2024-12-23T21:06:40.449118
ChatNVD: Advancing Cybersecurity Vulnerability Assessment with Large Language Models,269,2412.04756v1,cs.CR,"cs.CR,cs.CL",cybersecurity,2024-12-06,2024-12-23T21:06:40.449118
Game-Theoretic Foundations for Cyber Resilience Against Deceptive Information Attacks in Intelligent Transportation Systems,314,2412.04627v1,cs.GT,cs.GT,cybersecurity,2024-12-05,2024-12-23T21:06:40.450116
SCADE: Scalable Framework for Anomaly Detection in High-Performance System,287,2412.04259v2,cs.CR,"cs.CR,cs.LG",cybersecurity,2024-12-05,2024-12-23T21:06:40.451113
Digital Twin for Evaluating Detective Countermeasures in Smart Grid Cybersecurity,190,2412.03973v1,cs.CR,cs.CR,cybersecurity,2024-12-05,2024-12-23T21:06:40.452110
PBP: Post-training Backdoor Purification for Malware Classifiers,400,2412.03441v3,cs.LG,"cs.LG,cs.AI,cs.CR",cybersecurity,2024-12-04,2024-12-23T21:06:40.453108
Out-of-Distribution Detection for Neurosymbolic Autonomous Cyber Agents,238,2412.02875v1,cs.LG,"cs.LG,cs.AI,cs.CR",cybersecurity,2024-12-03,2024-12-23T21:06:40.453108
Analyzing Computing Undergraduate Majors from Job Market Perspective,193,2412.15219v1,cs.CY,cs.CY,cybersecurity,2024-12-03,2024-12-23T21:06:40.454105
Hacking CTFs with Plain Agents,137,2412.02776v1,cs.CR,"cs.CR,cs.AI",cybersecurity,2024-12-03,2024-12-23T21:06:40.454105
Explore Reinforced: Equilibrium Approximation with Reinforcement Learning,156,2412.02016v1,cs.LG,"cs.LG,cs.AI,cs.GT",cybersecurity,2024-12-02,2024-12-23T21:06:40.455102
HackSynth: LLM Agent and Evaluation Framework for Autonomous Penetration Testing,268,2412.01778v1,cs.CR,"cs.CR,cs.AI,68M25,I.2.1; K.6.5",cybersecurity,2024-12-02,2024-12-23T21:06:40.455102
Towards Type Agnostic Cyber Defense Agents,157,2412.01542v1,cs.CR,"cs.CR,cs.AI,cs.GT,cs.LG",cybersecurity,2024-12-02,2024-12-23T21:06:40.456100
Multi-Agent Collaboration in Incident Response with Large Language Models,180,2412.00652v1,cs.CL,"cs.CL,cs.CR",cybersecurity,2024-12-01,2024-12-23T21:06:40.456100
ACTISM: Threat-informed Dynamic Security Modelling for Automotive Systems,70,2412.00416v1,cs.CR,cs.CR,cybersecurity,2024-11-30,2024-12-23T21:06:40.457097
Artificial intelligence and cybersecurity in banking sector: opportunities and risks,270,2412.04495v1,cs.CR,cs.CR,cybersecurity,2024-11-28,2024-12-23T21:06:40.457097
"A Comparative Analysis of Vulnerability Management Tools: Evaluating Nessus, Acunetix, and Nikto for Risk Based Security Solutions",110,2411.19123v1,cs.CR,cs.CR,cybersecurity,2024-11-28,2024-12-23T21:06:40.458094
Swarm Intelligence-Driven Client Selection for Federated Learning in Cybersecurity applications,262,2411.18877v1,cs.LG,"cs.LG,68T20, 68M25,I.2.8; C.2.0; K.6.5",cybersecurity,2024-11-28,2024-12-23T21:06:40.459093
Contrasting the optimal resource allocation to cybersecurity and cyber insurance using prospect theory versus expected utility theory,178,2411.18838v1,econ.EM,"econ.EM,math.OC,stat.OT",cybersecurity,2024-11-28,2024-12-23T21:06:40.460092
Exploring the Impact of Rewards on Developers' Proactive AI Accountability Behavior,166,2411.18393v1,cs.CY,cs.CY,cybersecurity,2024-11-27,2024-12-23T21:06:40.460092
A Practical Approach to Formal Methods: An Eclipse Integrated Development Environment (IDE) for Security Protocols,336,2411.17926v1,cs.CR,"cs.CR,cs.SE,D.2.6; D.2.4; D.4.6",cybersecurity,2024-11-26,2024-12-23T21:06:40.462084
AI-Augmented Ethical Hacking: A Practical Examination of Manual Exploitation and Privilege Escalation in Linux Environments,211,2411.17539v1,cs.CR,"cs.CR,cs.AI,cs.NI",cybersecurity,2024-11-26,2024-12-23T21:06:40.462084
ThreatModeling-LLM: Automating Threat Modeling using Large Language Models for Banking System,315,2411.17058v1,cs.CR,"cs.CR,cs.AI",cybersecurity,2024-11-26,2024-12-23T21:06:40.463082
Unsupervised Quantum Anomaly Detection on Noisy Quantum Processors,224,2411.16970v1,quant-ph,"quant-ph,cond-mat.quant-gas,cond-mat.supr-con,physics.app-ph",cybersecurity,2024-11-25,2024-12-23T21:06:40.464079
Strengthening Power System Resilience to Extreme Weather Events Through Grid Enhancing Technologies,187,2411.16962v1,eess.SY,"eess.SY,cs.ET,cs.SY,math.DS",cybersecurity,2024-11-25,2024-12-23T21:06:40.464079
